Codigo,Vereda,Avaluo,Predial
60824000,6,2722000,13610.0
60824000,6,2722000,13610.0
60825000,6,305000,1525.0
60826000,6,1342000,6710.0
60827000,6,8953000,44765.0
60827000,6,8953000,44765.0
60828000,6,3348000,16740.0
60828000,6,3348000,16740.0
60829000,6,2682000,13410.0
60830000,6,1729000,8645.0
60831000,6,5096000,25480.0
60831000,6,5096000,25480.0
60832000,6,7715000,38575.0
60832000,6,7715000,38575.0
60833000,6,8718000,43590.0
60834000,6,6326000,31630.0
60835000,6,1108000,5540.0
60836000,6,7541000,37705.0
60837000,6,5538000,27690.0
60838000,6,328000,1640.0
60839000,6,3286000,16430.0
60840000,6,1469000,7345.0
60841000,6,586000,2930.0
60841000,6,586000,2930.0
60842000,6,968000,4840.0
60843000,6,71000,355.0
60844000,6,552000,2760.0
60846000,6,1269000,6345.0
60847000,6,1742000,8710.0
60847000,6,1742000,8710.0
60849000,6,568000,2840.0
60849000,6,568000,2840.0
60850000,6,226000,1130.0
60852000,6,1556000,7780.0
60853000,6,105000,525.0
60855000,6,1342000,6710.0
60856000,6,38000,190.0
60856000,6,38000,190.0
60857000,6,568000,2840.0
60858000,6,670000,3350.0
60858000,6,670000,3350.0
60859000,6,2042000,10210.0
60860000,6,1746000,8730.0
60861000,6,2688000,13440.0
60861000,6,2688000,13440.0
60861000,6,2688000,13440.0
60862000,6,3060000,15300.0
60862000,6,3060000,15300.0
60863000,6,2682000,13410.0
60864000,6,1764000,8820.0
60864000,6,1764000,8820.0
60865000,6,1072000,5360.0
60866000,6,1543000,7715.0
60867000,6,943000,4715.0
60868000,6,2066000,10330.0
60869000,6,1676000,8380.0
60870000,6,1541000,7705.0
60870000,6,1541000,7705.0
60870000,6,1541000,7705.0
60870000,6,1541000,7705.0
60871000,6,1342000,6710.0
60872000,6,522000,2610.0
60873000,6,2081000,10405.0
60874000,6,4610000,23050.0
60874000,6,4610000,23050.0
60875000,6,1677000,8385.0
60875000,6,1677000,8385.0
60875000,6,1677000,8385.0
60875000,6,1677000,8385.0
60875000,6,1677000,8385.0
60876000,6,1260000,6300.0
60877000,6,1805000,9025.0
60877000,6,1805000,9025.0
60878000,6,2785000,13925.0
60879000,6,6126000,30630.0
60879000,6,6126000,30630.0
60881000,6,2931000,14655.0
60882000,6,1260000,6300.0
60883000,6,2148000,10740.0
60884000,6,1887000,9435.0
60885000,6,549000,2745.0
60885000,6,549000,2745.0
60886000,6,922000,4610.0
60887000,6,586000,2930.0
60888000,6,8512000,42560.0
60888000,6,8512000,42560.0
60889000,6,105000,525.0
60890000,6,1612000,8060.0
60890000,6,1612000,8060.0
60890000,6,1612000,8060.0
60890000,6,1612000,8060.0
60891000,6,1735000,8675.0
60891000,6,1735000,8675.0
60891000,6,1735000,8675.0
60891000,6,1735000,8675.0
60892000,6,1948000,9740.0
60892000,6,1948000,9740.0
60892000,6,1948000,9740.0
60892000,6,1948000,9740.0
60893000,6,2682000,13410.0
60894000,6,1342000,6710.0
60894000,6,1342000,6710.0
60894000,6,1342000,6710.0
60894000,6,1342000,6710.0
60895000,6,645000,3225.0
60896000,6,2368000,11840.0
60896000,6,2368000,11840.0
60897000,6,1469000,7345.0
60897000,6,1469000,7345.0
60898000,6,1342000,6710.0
60898000,6,1342000,6710.0
60898000,6,1342000,6710.0
60899000,6,1089000,5445.0
60899000,6,1089000,5445.0
60900000,6,943000,4715.0
60901000,6,3668000,18340.0
60901000,6,3668000,18340.0
60902000,6,2095000,10475.0
60902000,6,2095000,10475.0
60903000,6,1223000,6115.0
60903000,6,1223000,6115.0
60903000,6,1223000,6115.0
60904000,6,1193000,5965.0
60904000,6,1193000,5965.0
60904000,6,1193000,5965.0
60905000,6,4264000,21320.0
60905000,6,4264000,21320.0
60905000,6,4264000,21320.0
60906000,6,3247000,16235.0
60907000,6,1887000,9435.0
60908000,6,1342000,6710.0
60909000,6,335000,1675.0
60910000,6,1676000,8380.0
60910000,6,1676000,8380.0
60910000,6,1676000,8380.0
60910000,6,1676000,8380.0
60911000,6,754000,3770.0
60912000,6,28912000,144560.0
60912000,6,28912000,144560.0
60913000,6,32435000,162175.0
60913000,6,32435000,162175.0
60913000,6,32435000,162175.0
60914000,6,378000,1890.0
60914000,6,378000,1890.0
60914000,6,378000,1890.0
60915000,6,249000,1245.0
60915000,6,249000,1245.0
60915000,6,249000,1245.0
60916000,6,420000,2100.0
60916000,6,420000,2100.0
60917000,6,625000,3125.0
60918000,6,1703000,8515.0
60919000,6,1237000,6185.0
60919000,6,1237000,6185.0
60920000,6,804000,4020.0
60921000,6,4335000,21675.0
60924000,6,4483000,22415.0
60925000,6,4064000,20320.0
60927000,6,5094000,25470.0
60928000,6,6054000,30270.0
60931000,6,3815000,19075.0
60932000,6,3775000,18875.0
60932000,6,3775000,18875.0
60933000,6,378000,1890.0
60933000,6,378000,1890.0
60934000,6,16354000,81770.0
60935000,6,123000,615.0
60936000,6,1301000,6505.0
60937000,6,2303000,11515.0
60938000,6,568000,2840.0
60939000,6,1312000,6560.0
60942000,6,1805000,9025.0
60942000,6,1805000,9025.0
60942000,6,1805000,9025.0
60943000,6,420000,2100.0
60944000,6,243000,1215.0
60945000,6,2513000,12565.0
60946000,6,1173000,5865.0
60947000,6,628000,3140.0
60947000,6,628000,3140.0
60948000,6,333000,1665.0
60948000,6,333000,1665.0
60949000,6,295000,1475.0
60950000,6,4035000,20175.0
60951000,6,2380000,11900.0
60952000,6,2432000,12160.0
60953000,6,279000,1395.0
60954000,6,271000,1355.0
60955000,6,976000,4880.0
60955000,6,976000,4880.0
60956000,6,911000,4555.0
60957000,6,2263000,11315.0
60957000,6,2263000,11315.0
60958000,6,3730000,18650.0
60959000,6,1970000,9850.0
60960000,6,2931000,14655.0
60962000,6,1350000,6750.0
60963000,6,1571000,7855.0
60963000,6,1571000,7855.0
60964000,6,842000,4210.0
60964000,6,842000,4210.0
60965000,6,3569000,17845.0
60965000,6,3569000,17845.0
60966000,6,85000,425.0
60966000,6,85000,425.0
60967000,6,1092000,5460.0
60968000,6,1005000,5025.0
60969000,6,940000,4700.0
60970000,6,6580000,32900.0
60971000,6,4023000,20115.0
60971000,6,4023000,20115.0
60972000,6,2578000,12890.0
60973000,6,2578000,12890.0
60974000,6,2578000,12890.0
60975000,6,2578000,12890.0
60976000,6,2578000,12890.0
60977000,6,2578000,12890.0
60978000,6,2578000,12890.0
60979000,6,2578000,12890.0
60980000,6,2578000,12890.0
60981000,6,1677000,8385.0
60982000,6,2787000,13935.0
60982000,6,2787000,13935.0
60983000,6,1279000,6395.0
60983000,6,1279000,6395.0
60984000,6,3653000,18265.0
60985000,6,691000,3455.0
60986000,6,959000,4795.0
60986000,6,959000,4795.0
60987000,6,3286000,16430.0
60988000,6,2039000,10195.0
60989000,6,8931000,44655.0
60990000,6,32180000,160900.0
60992000,6,9471000,47355.0
60993000,6,1048000,5240.0
60993000,6,1048000,5240.0
60994000,6,2462000,12310.0
60995000,6,1861000,9305.0
60996000,6,3118000,15590.0
60997000,6,3626000,18130.0
60998000,6,3390000,16950.0
60999000,6,3397000,16985.0
61000000,6,3390000,16950.0
61001000,6,3391000,16955.0
61002000,6,3390000,16950.0
61003000,6,1375000,6875.0
61004000,6,1375000,6875.0
61005000,6,1377000,6885.0
61006000,6,649000,3245.0
61007000,6,1144000,5720.0
61008000,6,808000,4040.0
70001000,7,23609000,118045.0
70002000,7,20326000,101630.0
70002000,7,20326000,101630.0
70003000,7,4023000,20115.0
70004000,7,4483000,22415.0
70005000,7,3220000,16100.0
70006000,7,19055000,95275.0
70006000,7,19055000,95275.0
70007000,7,8718000,43590.0
70008000,7,8843000,44215.0
70009000,7,11397000,56985.0
70009000,7,11397000,56985.0
70010000,7,1879000,9395.0
70010000,7,1879000,9395.0
70011000,7,3687000,18435.0
70011000,7,3687000,18435.0
70012000,7,2682000,13410.0
70012000,7,2682000,13410.0
70013000,7,13533000,67665.0
70013000,7,13533000,67665.0
70013000,7,13533000,67665.0
70014000,7,1879000,9395.0
70015000,7,3353000,16765.0
70016000,7,6106000,30530.0
70017000,7,3418000,17090.0
70018000,7,4023000,20115.0
70018000,7,4023000,20115.0
70018000,7,4023000,20115.0
70019000,7,22182000,110910.0
70020000,7,6616000,33080.0
70021000,7,4696000,23480.0
70022000,7,4799000,23995.0
70023000,7,1663000,8315.0
70023000,7,1663000,8315.0
70023000,7,1663000,8315.0
70024000,7,3247000,16235.0
70025000,7,3349000,16745.0
70025000,7,3349000,16745.0
70026000,7,2837000,14185.0
70026000,7,2837000,14185.0
70026000,7,2837000,14185.0
70027000,7,14564000,72820.0
70028000,7,7442000,37210.0
70028000,7,7442000,37210.0
70028000,7,7442000,37210.0
70028000,7,7442000,37210.0
70029000,7,4535000,22675.0
70030000,7,12676000,63380.0
70030000,7,12676000,63380.0
70030000,7,12676000,63380.0
70030000,7,12676000,63380.0
70030000,7,12676000,63380.0
70031000,7,9053000,45265.0
70031000,7,9053000,45265.0
70032000,7,3275000,16375.0
70033000,7,1128000,5640.0
70034000,7,754000,3770.0
70035000,7,1879000,9395.0
70036000,7,13272000,66360.0
70037000,7,2639000,13195.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70038000,7,20268000,101340.0
70040000,7,9659000,48295.0
70040000,7,9659000,48295.0
70040000,7,9659000,48295.0
70040000,7,9659000,48295.0
70040000,7,9659000,48295.0
70040000,7,9659000,48295.0
70041000,7,3508000,17540.0
70042000,7,5281000,26405.0
70042000,7,5281000,26405.0
70043000,7,10139000,50695.0
70043000,7,10139000,50695.0
70043000,7,10139000,50695.0
70044000,7,943000,4715.0
70045000,7,4191000,20955.0
70046000,7,1509000,7545.0
70047000,7,12069000,60345.0
70048000,7,1622000,8110.0
70048000,7,1622000,8110.0
70049000,7,6036000,30180.0
70050000,7,3584000,17920.0
70051000,7,4300000,21500.0
70051000,7,4300000,21500.0
70051000,7,4300000,21500.0
70051000,7,4300000,21500.0
70052000,7,3980000,19900.0
70053000,7,45640000,228200.0
70053000,7,45640000,228200.0
70053000,7,45640000,228200.0
70053000,7,45640000,228200.0
70053000,7,45640000,228200.0
70055000,7,943000,4715.0
70055000,7,943000,4715.0
70056000,7,1364000,6820.0
70057000,7,11695000,58475.0
70058000,7,1242000,6210.0
70058000,7,1242000,6210.0
70059000,7,943000,4715.0
70060000,7,1342000,6710.0
70061000,7,2816000,14080.0
70062000,7,4073000,20365.0
70062000,7,4073000,20365.0
70062000,7,4073000,20365.0
70062000,7,4073000,20365.0
70062000,7,4073000,20365.0
70062000,7,4073000,20365.0
70063000,7,1168000,5840.0
70063000,7,1168000,5840.0
70063000,7,1168000,5840.0
70063000,7,1168000,5840.0
70063000,7,1168000,5840.0
70063000,7,1168000,5840.0
70064000,7,2262000,11310.0
70064000,7,2262000,11310.0
70065000,7,2490000,12450.0
70065000,7,2490000,12450.0
70066000,7,3615000,18075.0
70067000,7,5962000,29810.0
70068000,7,3815000,19075.0
70068000,7,3815000,19075.0
70070000,7,14152000,70760.0
70070000,7,14152000,70760.0
70071000,7,19393000,96965.0
70073000,7,22137000,110685.0
70073000,7,22137000,110685.0
70073000,7,22137000,110685.0
70073000,7,22137000,110685.0
70074000,7,6084000,30420.0
70075000,7,12447000,62235.0
70075000,7,12447000,62235.0
70076000,7,1622000,8110.0
70077000,7,2114000,10570.0
70077000,7,2114000,10570.0
70078000,7,3687000,18435.0
70079000,7,4023000,20115.0
70080000,7,5631000,28155.0
70080000,7,5631000,28155.0
70081000,7,4696000,23480.0
70082000,7,12069000,60345.0
70083000,7,7940000,39700.0
70083000,7,7940000,39700.0
70084000,7,7504000,37520.0
70084000,7,7504000,37520.0
70084000,7,7504000,37520.0
70085000,7,3054000,15270.0
70085000,7,3054000,15270.0
70086000,7,8466000,42330.0
70087000,7,9722000,48610.0
70088000,7,6413000,32065.0
70088000,7,6413000,32065.0
70089000,7,8801000,44005.0
70089000,7,8801000,44005.0
70090000,7,10059000,50295.0
70090000,7,10059000,50295.0
70091000,7,11199000,55995.0
70092000,7,30776000,153880.0
70092000,7,30776000,153880.0
70093000,7,470000,2350.0
70094000,7,8716000,43580.0
70095000,7,3584000,17920.0
80001000,8,1887000,9435.0
80001000,8,1887000,9435.0
80002000,8,1729000,8645.0
80003000,8,2201000,11005.0
80004000,8,2296000,11480.0
80004000,8,2296000,11480.0
80005000,8,518000,2590.0
80006000,8,1729000,8645.0
80007000,8,1260000,6300.0
80007000,8,1260000,6300.0
80007000,8,1260000,6300.0
80007000,8,1260000,6300.0
80008000,8,536000,2680.0
80009000,8,2119000,10595.0
80009000,8,2119000,10595.0
80009000,8,2119000,10595.0
80010000,8,1318000,6590.0
80010000,8,1318000,6590.0
80011000,8,218000,1090.0
80012000,8,3124000,15620.0
80013000,8,943000,4715.0
80013000,8,943000,4715.0
80014000,8,112000,560.0
80015000,8,586000,2930.0
80016000,8,838000,4190.0
80017000,8,1667000,8335.0
80018000,8,1601000,8005.0
80019000,8,3208000,16040.0
80019000,8,3208000,16040.0
80021000,8,1128000,5640.0
80021000,8,1128000,5640.0
80021000,8,1128000,5640.0
80022000,8,990000,4950.0
80023000,8,146000,730.0
80024000,8,200000,1000.0
80025000,8,848000,4240.0
80026000,8,661000,3305.0
80026000,8,661000,3305.0
80028000,8,138000,690.0
80029000,8,1318000,6590.0
80030000,8,1719000,8595.0
80031000,8,1571000,7855.0
80032000,8,10246000,51230.0
80032000,8,10246000,51230.0
80032000,8,10246000,51230.0
80033000,8,3403000,17015.0
80034000,8,5256000,26280.0
80035000,8,1292000,6460.0
80035000,8,1292000,6460.0
80036000,8,6754000,33770.0
80037000,8,2993000,14965.0
80037000,8,2993000,14965.0
80038000,8,4808000,24040.0
80038000,8,4808000,24040.0
80038000,8,4808000,24040.0
80039000,8,63409000,317045.0
80040000,8,5281000,26405.0
80041000,8,3314000,16570.0
80041000,8,3314000,16570.0
80042000,8,471000,2355.0
80043000,8,10738000,53690.0
80044000,8,32848000,164240.0
80044000,8,32848000,164240.0
80045000,8,849000,4245.0
80046000,8,1260000,6300.0
80046000,8,1260000,6300.0
80047000,8,2109000,10545.0
80047000,8,2109000,10545.0
80048000,8,1480000,7400.0
80049000,8,2468000,12340.0
80050000,8,5689000,28445.0
80051000,8,11887000,59435.0
80052000,8,1350000,6750.0
80053000,8,1566000,7830.0
80054000,8,629000,3145.0
80054000,8,629000,3145.0
80055000,8,6626000,33130.0
80055000,8,6626000,33130.0
80055000,8,6626000,33130.0
80056000,8,9289000,46445.0
80057000,8,2639000,13195.0
80057000,8,2639000,13195.0
80057000,8,2639000,13195.0
80058000,8,2639000,13195.0
80059000,8,27402000,137010.0
80060000,8,2409000,12045.0
80061000,8,4809000,24045.0
80061000,8,4809000,24045.0
80061000,8,4809000,24045.0
80062000,8,2468000,12340.0
80062000,8,2468000,12340.0
80063000,8,25817000,129085.0
80064000,8,3310000,16550.0
80065000,8,2263000,11315.0
80065000,8,2263000,11315.0
80065000,8,2263000,11315.0
80066000,8,1757000,8785.0
80066000,8,1757000,8785.0
80067000,8,83000,415.0
80067000,8,83000,415.0
80068000,8,187000,935.0
80069000,8,5337000,26685.0
80070000,8,954000,4770.0
80071000,8,1925000,9625.0
80072000,8,123000,615.0
80073000,8,129000,645.0
80074000,8,123000,615.0
80075000,8,109000,545.0
80076000,8,79000,395.0
80077000,8,92000,460.0
80078000,8,75000,375.0
80079000,8,96000,480.0
80080000,8,271000,1355.0
80080000,8,271000,1355.0
80080000,8,271000,1355.0
80080000,8,271000,1355.0
80080000,8,271000,1355.0
80081000,8,22254000,111270.0
80082000,8,5911000,29555.0
80083000,8,4286000,21430.0
80083000,8,4286000,21430.0
80084000,8,2789000,13945.0
80085000,8,627000,3135.0
80086000,8,10661000,53305.0
80088000,8,7402000,37010.0
80088000,8,7402000,37010.0
80088000,8,7402000,37010.0
80089000,8,1393000,6965.0
80090000,8,525000,2625.0
80091000,8,7625000,38125.0
80092000,8,3179000,15895.0
80093000,8,8212000,41060.0
80094000,8,2229000,11145.0
80094000,8,2229000,11145.0
80094000,8,2229000,11145.0
80094000,8,2229000,11145.0
80095000,8,11904000,59520.0
80096000,8,1645000,8225.0
80097000,8,2359000,11795.0
80098000,8,18063000,90315.0
80100000,8,3041000,15205.0
80100000,8,3041000,15205.0
80100000,8,3041000,15205.0
80102000,8,4166000,20830.0
80103000,8,8216000,41080.0
80104000,8,2875000,14375.0
80105000,8,3122000,15610.0
80106000,8,5095000,25475.0
80106000,8,5095000,25475.0
80106000,8,5095000,25475.0
80106000,8,5095000,25475.0
80106000,8,5095000,25475.0
80107000,8,4725000,23625.0
80107000,8,4725000,23625.0
80108000,8,200000,1000.0
80109000,8,2582000,12910.0
80110000,8,2525000,12625.0
80111000,8,29501000,147505.0
80112000,8,3016000,15080.0
80112000,8,3016000,15080.0
80112000,8,3016000,15080.0
80113000,8,9977000,49885.0
80113000,8,9977000,49885.0
80113000,8,9977000,49885.0
80114000,8,1352000,6760.0
80115000,8,2675000,13375.0
80115000,8,2675000,13375.0
80116000,8,3786000,18930.0
80117000,8,13843000,69215.0
80118000,8,6263000,31315.0
80119000,8,16548000,82740.0
80120000,8,2993000,14965.0
80121000,8,6040000,30200.0
80121000,8,6040000,30200.0
80122000,8,9489000,47445.0
80122000,8,9489000,47445.0
80123000,8,4696000,23480.0
80124000,8,2343000,11715.0
80125000,8,12390000,61950.0
80126000,8,3228000,16140.0
80127000,8,5281000,26405.0
80128000,8,175000,875.0
80128000,8,175000,875.0
80128000,8,175000,875.0
80129000,8,250000,1250.0
80130000,8,2262000,11310.0
80131000,8,92000,460.0
80131000,8,92000,460.0
80132000,8,4110000,20550.0
80133000,8,4048000,20240.0
80133000,8,4048000,20240.0
80134000,8,2639000,13195.0
80135000,8,12603000,63015.0
80136000,8,9336000,46680.0
80137000,8,9565000,47825.0
80138000,8,10560000,52800.0
80138000,8,10560000,52800.0
80139000,8,175000,875.0
80140000,8,330000,1650.0
80141000,8,1056000,5280.0
80142000,8,762000,3810.0
80143000,8,353000,1765.0
80143000,8,353000,1765.0
80143000,8,353000,1765.0
80144000,8,411000,2055.0
80145000,8,586000,2930.0
80146000,8,586000,2930.0
80147000,8,5410000,27050.0
80147000,8,5410000,27050.0
80147000,8,5410000,27050.0
80148000,8,1888000,9440.0
80149000,8,2053000,10265.0
80150000,8,4110000,20550.0
80150000,8,4110000,20550.0
80151000,8,5576000,27880.0
80152000,8,10923000,54615.0
80152000,8,10923000,54615.0
80152000,8,10923000,54615.0
80153000,8,4726000,23630.0
80154000,8,629000,3145.0
80155000,8,599000,2995.0
80156000,8,804000,4020.0
80156000,8,804000,4020.0
80156000,8,804000,4020.0
80157000,8,1634000,8170.0
80158000,8,2366000,11830.0
80159000,8,36012000,180060.0
80160000,8,2170000,10850.0
80161000,8,705000,3525.0
80162000,8,2845000,14225.0
80163000,8,10444000,52220.0
80165000,8,3287000,16435.0
80166000,8,3050000,15250.0
80166000,8,3050000,15250.0
80167000,8,2931000,14655.0
80168000,8,1409000,7045.0
80168000,8,1409000,7045.0
80169000,8,1582000,7910.0
80170000,8,1288000,6440.0
80170000,8,1288000,6440.0
80171000,8,3345000,16725.0
80172000,8,3345000,16725.0
80174000,8,9977000,49885.0
80175000,8,61580000,307900.0
80175000,8,61580000,307900.0
80175000,8,61580000,307900.0
80175000,8,61580000,307900.0
80176000,8,1364000,6820.0
80177000,8,2212000,11060.0
80178000,8,3668000,18340.0
80180000,8,15193000,75965.0
80181000,8,2066000,10330.0
80182000,8,14081000,70405.0
80182000,8,14081000,70405.0
80184000,8,8003000,40015.0
80185000,8,2582000,12910.0
80186000,8,2228000,11140.0
80187000,8,2289000,11445.0
80188000,8,1934000,9670.0
80189000,8,4110000,20550.0
80189000,8,4110000,20550.0
80190000,8,1173000,5865.0
80191000,8,2053000,10265.0
80191000,8,2053000,10265.0
80192000,8,1173000,5865.0
80192000,8,1173000,5865.0
80193000,8,1173000,5865.0
80193000,8,1173000,5865.0
80194000,8,3345000,16725.0
80195000,8,9195000,45975.0
80195000,8,9195000,45975.0
80197000,8,7601000,38005.0
80197000,8,7601000,38005.0
80197000,8,7601000,38005.0
80198000,8,998000,4990.0
80198000,8,998000,4990.0
80201000,8,1173000,5865.0
80201000,8,1173000,5865.0
80202000,8,998000,4990.0
80203000,8,2170000,10850.0
80203000,8,2170000,10850.0
80204000,8,1292000,6460.0
80205000,8,11149000,55745.0
80206000,8,1757000,8785.0
80207000,8,4808000,24040.0
80207000,8,4808000,24040.0
80208000,8,3228000,16140.0
80208000,8,3228000,16140.0
80209000,8,2289000,11445.0
80210000,8,13887000,69435.0
80211000,8,8420000,42100.0
80212000,8,5689000,28445.0
80213000,8,7320000,36600.0
80213000,8,7320000,36600.0
80214000,8,998000,4990.0
80214000,8,998000,4990.0
80215000,8,998000,4990.0
80216000,8,3228000,16140.0
80217000,8,3932000,19660.0
80218000,8,2343000,11715.0
80219000,8,3697000,18485.0
80219000,8,3697000,18485.0
80219000,8,3697000,18485.0
80219000,8,3697000,18485.0
80220000,8,33489000,167445.0
80221000,8,1757000,8785.0
80222000,8,1757000,8785.0
80222000,8,1757000,8785.0
80223000,8,1760000,8800.0
80225000,8,940000,4700.0
80225000,8,940000,4700.0
80226000,8,1056000,5280.0
80226000,8,1056000,5280.0
80227000,8,1702000,8510.0
80228000,8,762000,3810.0
80229000,8,1350000,6750.0
80229000,8,1350000,6750.0
80229000,8,1350000,6750.0
80230000,8,762000,3810.0
80230000,8,762000,3810.0
80231000,8,2907000,14535.0
80232000,8,433000,2165.0
80233000,8,411000,2055.0
80234000,8,1818000,9090.0
80235000,8,282000,1410.0
80236000,8,353000,1765.0
80237000,8,6700000,33500.0
80238000,8,3050000,15250.0
80239000,8,7038000,35190.0
80240000,8,11567000,57835.0
80241000,8,1702000,8510.0
80242000,8,5165000,25825.0
80243000,8,5165000,25825.0
80243000,8,5165000,25825.0
80244000,8,2289000,11445.0
80245000,8,6599000,32995.0
80246000,8,36656000,183280.0
80247000,8,940000,4700.0
80248000,8,998000,4990.0
80249000,8,879000,4395.0
80250000,8,1818000,9090.0
80251000,8,1284000,6420.0
80252000,8,586000,2930.0
80253000,8,586000,2930.0
80254000,8,879000,4395.0
80255000,8,822000,4110.0
80256000,8,822000,4110.0
80257000,8,645000,3225.0
80257000,8,645000,3225.0
80258000,8,645000,3225.0
80259000,8,1056000,5280.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80260000,8,2931000,14655.0
80262000,8,1056000,5280.0
80262000,8,1056000,5280.0
80263000,8,7625000,38125.0
80264000,8,7633000,38165.0
80264000,8,7633000,38165.0
80264000,8,7633000,38165.0
80265000,8,6257000,31285.0
80265000,8,6257000,31285.0
80265000,8,6257000,31285.0
80265000,8,6257000,31285.0
80265000,8,6257000,31285.0
80266000,8,11944000,59720.0
80267000,8,8240000,41200.0
80268000,8,2639000,13195.0
80269000,8,6455000,32275.0
80270000,8,10715000,53575.0
80271000,8,28398000,141990.0
80274000,8,7625000,38125.0
80275000,8,1118000,5590.0
80276000,8,2451000,12255.0
80277000,8,28288000,141440.0
80278000,8,5986000,29930.0
80279000,8,1995000,9975.0
80279000,8,1995000,9975.0
80280000,8,1292000,6460.0
80281000,8,1522000,7610.0
80282000,8,2876000,14380.0
80283000,8,3460000,17300.0
80283000,8,3460000,17300.0
80285000,8,1186000,5930.0
80285000,8,1186000,5930.0
80286000,8,3665000,18325.0
80287000,8,1318000,6590.0
80288000,8,1022000,5110.0
80289000,8,10560000,52800.0
80290000,8,1757000,8785.0
80291000,8,3874000,19370.0
80292000,8,1016000,5080.0
80292000,8,1016000,5080.0
80294000,8,3979000,19895.0
80295000,8,661000,3305.0
80296000,8,8694000,43470.0
80297000,8,9959000,49795.0
80298000,8,13810000,69050.0
80299000,8,1173000,5865.0
80300000,8,3506000,17530.0
80301000,8,324000,1620.0
80302000,8,536000,2680.0
80303000,8,5720000,28600.0
80303000,8,5720000,28600.0
80303000,8,5720000,28600.0
80303000,8,5720000,28600.0
80303000,8,5720000,28600.0
80303000,8,5720000,28600.0
80303000,8,5720000,28600.0
80304000,8,651000,3255.0
80304000,8,651000,3255.0
80304000,8,651000,3255.0
80304000,8,651000,3255.0
80304000,8,651000,3255.0
80304000,8,651000,3255.0
80305000,8,838000,4190.0
80305000,8,838000,4190.0
80306000,8,187000,935.0
80306000,8,187000,935.0
80307000,8,1879000,9395.0
80308000,8,3462000,17310.0
80309000,8,3462000,17310.0
80310000,8,4048000,20240.0
80310000,8,4048000,20240.0
80311000,8,2525000,12625.0
80312000,8,3987000,19935.0
80313000,8,2814000,14070.0
80316000,8,822000,4110.0
80317000,8,1056000,5280.0
80318000,8,1202000,6010.0
80319000,8,2468000,12340.0
80319000,8,2468000,12340.0
80320000,8,1818000,9090.0
80321000,8,8988000,44940.0
80321000,8,8988000,44940.0
80322000,8,4225000,21125.0
80323000,8,10369000,51845.0
80324000,8,1934000,9670.0
80325000,8,4078000,20390.0
80326000,8,23919000,119595.0
80327000,8,2170000,10850.0
80328000,8,7627000,38135.0
80328000,8,7627000,38135.0
80329000,8,2557000,12785.0
80331000,8,3839000,19195.0
80332000,8,3458000,17290.0
80333000,8,667000,3335.0
80333000,8,667000,3335.0
80333000,8,667000,3335.0
80334000,8,1409000,7045.0
80335000,8,1595000,7975.0
80336000,8,2770000,13850.0
80337000,8,83000,415.0
80338000,8,335000,1675.0
80338000,8,335000,1675.0
80339000,8,1879000,9395.0
80339000,8,1879000,9395.0
80340000,8,1288000,6440.0
80340000,8,1288000,6440.0
80341000,8,703000,3515.0
80341000,8,703000,3515.0
80343000,8,430000,2150.0
80344000,8,3108000,15540.0
80344000,8,3108000,15540.0
80345000,8,11852000,59260.0
80345000,8,11852000,59260.0
80346000,8,1056000,5280.0
80347000,8,1064000,5320.0
80348000,8,1613000,8065.0
80349000,8,4345000,21725.0
80350000,8,3403000,17015.0
80350000,8,3403000,17015.0
80351000,8,5282000,26410.0
80351000,8,5282000,26410.0
80352000,8,4018000,20090.0
80353000,8,1342000,6710.0
80354000,8,9471000,47355.0
80355000,8,1571000,7855.0
80356000,8,1698000,8490.0
80357000,8,1757000,8785.0
80358000,8,4400000,22000.0
80359000,8,2845000,14225.0
80359000,8,2845000,14225.0
80360000,8,12145000,60725.0
80361000,8,3464000,17320.0
80362000,8,467000,2335.0
80363000,8,616000,3080.0
80364000,8,387000,1935.0
80366000,8,9614000,48070.0
80370000,8,11933000,59665.0
80370000,8,11933000,59665.0
80370000,8,11933000,59665.0
80371000,8,10000,50.0
90001000,9,9038000,45190.0
90002000,9,4519000,22595.0
90003000,9,3088000,15440.0
90004000,9,5864000,29320.0
90005000,9,3637000,18185.0
90006000,9,1173000,5865.0
90006000,9,1173000,5865.0
90006000,9,1173000,5865.0
90007000,9,11734000,58670.0
90007000,9,11734000,58670.0
90007001,9,249000,1245.0
90008000,9,3524000,17620.0
90009000,9,2027000,10135.0
90010000,9,2368000,11840.0
90011000,9,2949000,14745.0
90011000,9,2949000,14745.0
90011000,9,2949000,14745.0
90012000,9,1173000,5865.0
90013000,9,8216000,41080.0
90014000,9,2758000,13790.0
