Codigo,Vereda,Dirección,Avaluo,Predial
100781000,10,EL PLACER VDA HUERTA GRANDE,5744000,151040000000000000000000000000
100782000,10,EL PRADO VDA HUERTA GRANDE,5028000,151040000000000000000000000000
100783000,10,LA FLORESTA VDA HUERTA GRANDE,5866000,151040000000000000000000000000
100784000,10,BUENAVISTA VDA HUERTA GRANDE,918000,151040000000000000000000000000
100785000,10,EL PRADO VDA HUERTA GRANDE,4225000,151040000000000000000000000000
100786000,10,XXX VDA HUERTA GRANDE,5560000,151040000000000000000000000000
100787000,10,XXX VDA HUERTA GRANDE,5756000,151040000000000000000000000000
100787000,10,XXX VDA HUERTA GRANDE,5756000,151040000000000000000000000000
100787000,10,XXX VDA HUERTA GRANDE,5756000,151040000000000000000000000000
100787000,10,XXX VDA HUERTA GRANDE,5756000,151040000000000000000000000000
100787000,10,XXX VDA HUERTA GRANDE,5756000,151040000000000000000000000000
100787000,10,XXX VDA HUERTA GRANDE,5756000,151040000000000000000000000000
100787000,10,XXX VDA HUERTA GRANDE,5756000,151040000000000000000000000000
100788000,10,EL MANZANO VDA HUERTA GRANDE,3508000,151040000000000000000000000000
100788000,10,EL MANZANO VDA HUERTA GRANDE,3508000,151040000000000000000000000000
100789000,10,LA ESPERANZA VDA HUERTA GRANDE,11734000,151040000000000000000000000000
100789000,10,LA ESPERANZA VDA HUERTA GRANDE,11734000,151040000000000000000000000000
100790000,10,LA PRIMAVERA VDA HUERTA GRANDE,9792000,151040000000000000000000000000
100791000,10,LA HUERTICA VDA HUERTA GRANDE,3184000,151040000000000000000000000000
100792000,10,LA PALMA VDA HUERTA GRANDE,821000,151040000000000000000000000000
100792000,10,LA PALMA VDA HUERTA GRANDE,821000,151040000000000000000000000000
100792000,10,LA PALMA VDA HUERTA GRANDE,821000,151040000000000000000000000000
100793000,10,LA ESPERANZA VDA HUERTA GRANDE,3524000,151040000000000000000000000000
100794000,10,BUENAVISTA VDA HUERTA GRANDE,56737000,151040000000000000000000000000
100794000,10,BUENAVISTA VDA HUERTA GRANDE,56737000,151040000000000000000000000000
100795000,10,EL PLACER VDA HUERTA GRANDE,6704000,151040000000000000000000000000
100796000,10,CEREZO VDA HUERTA GRANDE,6116000,151040000000000000000000000000
100797000,10,EL CEREZO VDA HUERTA GRANDE,12885000,151040000000000000000000000000
100798000,10,BUENAVISTA VDA HUERTA GRANDE,3547000,151040000000000000000000000000
100798000,10,BUENAVISTA VDA HUERTA GRANDE,3547000,151040000000000000000000000000
100798000,10,BUENAVISTA VDA HUERTA GRANDE,3547000,151040000000000000000000000000
100799000,10,SAN IGNACIO VDA HUERTA GRANDE,7755000,151040000000000000000000000000
100799000,10,SAN IGNACIO VDA HUERTA GRANDE,7755000,151040000000000000000000000000
100800000,10,XXX VDA HUERTA GRANDE,10059000,151040000000000000000000000000
100801000,10,PORVENIR VDA HUERTA GRANDE,2931000,151040000000000000000000000000
100802000,10,BUENAVISTA VDA HUERTA GRANDE,5866000,151040000000000000000000000000
100803000,10,LA ESPERANZA VDA HUERTA GRANDE,2095000,151040000000000000000000000000
100805000,10,CARRIZAL VDA HUERTA GRANDE,2512000,151040000000000000000000000000
100806000,10,EL ARRAYAN VDA HUERTA GRANDE,2766000,151040000000000000000000000000
100807000,10,GAMONAL VDA HUERTA GRANDE,2512000,151040000000000000000000000000
100808000,10,GAMONAL VDA HUERTA GRANDE,3939000,151040000000000000000000000000
100809000,10,CARDONAL VDA HUERTA GRANDE,15087000,151040000000000000000000000000
100810000,10,LOTE VDA HUERTA GRANDE,3288000,151040000000000000000000000000
100811000,10,LA ACACIA VDA HUERTA GRANDE,2931000,151040000000000000000000000000
100812000,10,LOS PINOS VDA HUERTA GRANDE,5043000,151040000000000000000000000000
100813000,10,SAN ANTONIO VDA HUERTA GRANDE,2892000,151040000000000000000000000000
100814000,10,BUENOS AIRES VDA HUERTA GRANDE,1887000,151040000000000000000000000000
100814000,10,BUENOS AIRES VDA HUERTA GRANDE,1887000,151040000000000000000000000000
100815000,10,EL MILAGRO VDA HUERTA GRANDE,19947000,151040000000000000000000000000
100815000,10,EL MILAGRO VDA HUERTA GRANDE,19947000,151040000000000000000000000000
100816000,10,BUENOS AIRES VDA HUERTA GRANDE,4117000,151040000000000000000000000000
100817000,10,ZARZAL VDA HUERTA GRANDE,4610000,151040000000000000000000000000
100817000,10,ZARZAL VDA HUERTA GRANDE,4610000,151040000000000000000000000000
100817000,10,ZARZAL VDA HUERTA GRANDE,4610000,151040000000000000000000000000
100818000,10,LA GARGANTILLA VDA HUERTA GRANDE,6069000,151040000000000000000000000000
100818000,10,LA GARGANTILLA VDA HUERTA GRANDE,6069000,151040000000000000000000000000
100818000,10,LA GARGANTILLA VDA HUERTA GRANDE,6069000,151040000000000000000000000000
100819000,10,LA GARGANTILLA VDA HUERTA GRANDE,5774000,151040000000000000000000000000
100819000,10,LA GARGANTILLA VDA HUERTA GRANDE,5774000,151040000000000000000000000000
100819000,10,LA GARGANTILLA VDA HUERTA GRANDE,5774000,151040000000000000000000000000
100820000,10,LA CUADRA VDA HUERTA GRANDE,6704000,151040000000000000000000000000
100821000,10,EL ENCENILLO VDA HUERTA GRANDE,3898000,151040000000000000000000000000
100822000,10,EL ENCENILLO VDA SOPOTA,3646000,151040000000000000000000000000
100823000,10,EL ENCENILLO VDA SOPOTA,3912000,151040000000000000000000000000
100824000,10,EL ENCENILLO VDA SOPOTA,3775000,151040000000000000000000000000
100826000,10,LA TERRESTRE VDA HUERTA GRANDE,6990000,151040000000000000000000000000
100826000,10,LA TERRESTRE VDA HUERTA GRANDE,6990000,151040000000000000000000000000
100827000,10,PUERTA DE GOLPE,11826000,151040000000000000000000000000
100828000,10,LA FRONTERA VDA HUERTA GRANDE,7966000,151040000000000000000000000000
100829000,10,EL RECUERDO VDA HUERTA GRANDE,14248000,151040000000000000000000000000
100830000,10,CAMPO ALEGRE VDA HUERDA GRANDE,15752000,151040000000000000000000000000
100831000,10,PAN DE AZUCAR VDA HUERTA GRANDE,14248000,151040000000000000000000000000
100832000,10,BUENAS TARDES VDA HUERTA GRANDE,14248000,151040000000000000000000000000
100833000,10,EL LAUREL VDA HUERTA GRANDE,11443000,151040000000000000000000000000
100834000,10,EL PARAISO VDA HUERTA GRANDE,5239000,151040000000000000000000000000
100835000,10,SAN MARTIN VDA HUERTA GRANDE,5240000,151040000000000000000000000000
100836000,10,EL PLACER VDA HUERTA GRANDE,5365000,151040000000000000000000000000
100837000,10,MIRO LINDO VDA HUERTA GRANDE,6704000,151040000000000000000000000000
100838000,10,LA LIBERTAD VDA RIQUE,16764000,151040000000000000000000000000
100839000,10,BUENAVISTA VDA HUERTA GRANDE,3119000,151040000000000000000000000000
100839000,10,BUENAVISTA VDA HUERTA GRANDE,3119000,151040000000000000000000000000
100840000,10,EL TUNO O SAN ANTONIO VDA HUERTA G,2513000,151040000000000000000000000000
100840000,10,EL TUNO O SAN ANTONIO VDA HUERTA G,2513000,151040000000000000000000000000
100841000,10,EL PORVENIR VDA HUERTA GRANDE,9705000,151040000000000000000000000000
100842000,10,LA PALMA VDA HUERTA GRANDE,2262000,151040000000000000000000000000
100842000,10,LA PALMA VDA HUERTA GRANDE,2262000,151040000000000000000000000000
100843000,10,XXX VDA HUERTA GRANDE,378000,151040000000000000000000000000
100844000,10,EL PANTANO VDA HUERTA GRANDE,36233000,151040000000000000000000000000
100844000,10,EL PANTANO VDA HUERTA GRANDE,36233000,151040000000000000000000000000
100844000,10,EL PANTANO VDA HUERTA GRANDE,36233000,151040000000000000000000000000
100844000,10,EL PANTANO VDA HUERTA GRANDE,36233000,151040000000000000000000000000
100844000,10,EL PANTANO VDA HUERTA GRANDE,36233000,151040000000000000000000000000
100845000,10,PUERTA DE GOLPE VDA HUERTA GRANDE,8383000,151040000000000000000000000000
100846000,10,EL RECUERDO Lo 1 VDA HUERTA GRANDE,6578000,151040000000000000000000000000
100847000,10,XXX VDA HUERTA GRANDE,3959000,151040000000000000000000000000
100848000,10,CORTADERAS VDA HUERTA GRANDE,17760000,151040000000000000000000000000
100849000,10,EL ARRAYAN VDA HUERTA GRANDE,13754000,151040000000000000000000000000
100850000,10,MAGANAL VDA HUERTA GRANDE,6980000,151040000000000000000000000000
100850000,10,MAGANAL VDA HUERTA GRANDE,6980000,151040000000000000000000000000
100851000,10,LA ESQUINA VDA HUERTA GRANDE,606000,151040000000000000000000000000
100852000,10,POZO HONDO VDA HUERTA GRANDE,31171000,151040000000000000000000000000
100852000,10,POZO HONDO VDA HUERTA GRANDE,31171000,151040000000000000000000000000
100852000,10,POZO HONDO VDA HUERTA GRANDE,31171000,151040000000000000000000000000
100852000,10,POZO HONDO VDA HUERTA GRANDE,31171000,151040000000000000000000000000
100853000,10,EL LARGUERO VD HUERTA GRANDE,17681000,151040000000000000000000000000
100854000,10,XXX VDA HUERTA GRANDE,4803000,151040000000000000000000000000
100855000,10,XXX VDA HUERTA GRANDE,4808000,151040000000000000000000000000
100855000,10,XXX VDA HUERTA GRANDE,4808000,151040000000000000000000000000
100856000,10,XXX VDA HUERTA GRANDE,5280000,151040000000000000000000000000
100857000,10,XXX VDA HUERTA GRANDE,5816000,151040000000000000000000000000
100857000,10,XXX VDA HUERTA GRANDE,5816000,151040000000000000000000000000
100857000,10,XXX VDA HUERTA GRANDE,5816000,151040000000000000000000000000
100858000,10,XXX VDA HUERTA GRANDE,4802000,151040000000000000000000000000
100859000,10,LA ESMERALDA 2 VDA HUERTA GRANDE,3687000,151040000000000000000000000000
100860000,10,EL CANDELABRO VDA HUERTA GRANDE,2178000,151040000000000000000000000000
100861000,10,EL GAQUE VDA HUERTA GRANDE,5866000,151040000000000000000000000000
100862000,10,EL ROSAL VDA HUERTA GRANDE,1509000,151040000000000000000000000000
100863000,10,EL SALVIO VDA HUERTA GRANDE,5365000,151040000000000000000000000000
100864000,10,TERRENO VDA HUERTA GRANDE,2411000,151040000000000000000000000000
100865000,10,EL CIRUELO VDA HUERTA GRANDE,8046000,151040000000000000000000000000
100865000,10,EL CIRUELO VDA HUERTA GRANDE,8046000,151040000000000000000000000000
100866000,10,XXX VDA HUERTA GRANDE,8062000,151040000000000000000000000000
100867000,10,LA VEGA VDA HUERTA GRANDE,4529000,151040000000000000000000000000
100868000,10,LAS ACACIAS VDA HUERTA GRANDE,3462000,151040000000000000000000000000
100869000,10,BUENAVISTA VDA. HUERTA GRANDE,2766000,151040000000000000000000000000
100870000,10,LA ESPERANZA VDA HUERTA GRANDE,645000,151040000000000000000000000000
100871000,10,SAN ANTONIO VDA HUERTA GRANDE,645000,151040000000000000000000000000
100872000,10,LA ACACIA VDA HUERTA GRANDE,2816000,151040000000000000000000000000
100872000,10,LA ACACIA VDA HUERTA GRANDE,2816000,151040000000000000000000000000
100873000,10,LA ESPERANZA VDA HUERTA GRANDE,2145000,151040000000000000000000000000
100876000,10,EL GUAYABO VDA HUERTA GRANDE,767000,151040000000000000000000000000
100876000,10,EL GUAYABO VDA HUERTA GRANDE,767000,151040000000000000000000000000
100877000,10,LA MAGDALENA VDA HUERTA GRANDE,682000,151040000000000000000000000000
100877000,10,LA MAGDALENA VDA HUERTA GRANDE,682000,151040000000000000000000000000
100878000,10,LA CABANA VDA HUERTA GRANDE,568000,151040000000000000000000000000
100878000,10,LA CABANA VDA HUERTA GRANDE,568000,151040000000000000000000000000
100879000,10,LA FLORESTA VDA HUERTA GRANDE,114000,151040000000000000000000000000
100879000,10,LA FLORESTA VDA HUERTA GRANDE,114000,151040000000000000000000000000
100881000,10,BUENAVISTA VDA HUERTA GRANDE,2039000,151040000000000000000000000000
100881000,10,BUENAVISTA VDA HUERTA GRANDE,2039000,151040000000000000000000000000
100882000,10,BUENAVISTA VDA HUERTA GRANDE,791000,151040000000000000000000000000
100882000,10,BUENAVISTA VDA HUERTA GRANDE,791000,151040000000000000000000000000
100883000,10,EL RECUERDO VDA HUERTA GRANDE,2574000,151040000000000000000000000000
100884000,10,LA ACACIA VDA HUERTA GRANDE,11002000,151040000000000000000000000000
100884001,10,BUENAVISTA VDA HUERTA GRANDE,1951000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885000,10,BUENAVISTA VDA HUERTA GRANDE,26874000,151040000000000000000000000000
100885001,10,BUENAVISTA VDA HUERTA GRANDE,1805000,151040000000000000000000000000
100886000,10,EL PAPAYO VDA HUERTA GRANDE,667000,151040000000000000000000000000
100886000,10,EL PAPAYO VDA HUERTA GRANDE,667000,151040000000000000000000000000
100886000,10,EL PAPAYO VDA HUERTA GRANDE,667000,151040000000000000000000000000
100887000,10,EL PAPAYO 2 VDA HUERTA GRANDE,667000,151040000000000000000000000000
100887000,10,EL PAPAYO 2 VDA HUERTA GRANDE,667000,151040000000000000000000000000
100887000,10,EL PAPAYO 2 VDA HUERTA GRANDE,667000,151040000000000000000000000000
100888000,10,LAS MANITAS VDA HUERTA GRANDE,3391000,151040000000000000000000000000
100888000,10,LAS MANITAS VDA HUERTA GRANDE,3391000,151040000000000000000000000000
100889000,10,TENERIA VDA HUERTA GRANDE,2639000,151040000000000000000000000000
100889000,10,TENERIA VDA HUERTA GRANDE,2639000,151040000000000000000000000000
100890000,10,BUENAVISTA VDA HUERTA GRANDE,2639000,151040000000000000000000000000
100890000,10,BUENAVISTA VDA HUERTA GRANDE,2639000,151040000000000000000000000000
100890000,10,BUENAVISTA VDA HUERTA GRANDE,2639000,151040000000000000000000000000
100893000,10,LA ESPERANZA VDA HUERTA GRANDE,26473000,151040000000000000000000000000
100894000,10,EL PORVENIR VDA HUERTA GRANDE,9429000,151040000000000000000000000000
100895000,10,LA AGUADITA VDA HUERTA GRANDE,8801000,151040000000000000000000000000
100896000,10,EL AREOLITO VDA HUERTA GRANDE,8998000,151040000000000000000000000000
100897000,10,BUENAVISTA VDA HUERTA-GRANDE,8584000,151040000000000000000000000000
100898000,10,SAN ALEJO VDA HUERTA GRANDE,5816000,151040000000000000000000000000
100899000,10,EL PLACER VDA HUERTA GRANDE,1729000,151040000000000000000000000000
100899000,10,EL PLACER VDA HUERTA GRANDE,1729000,151040000000000000000000000000
100903000,10,EL UPACON VDA HUERTA GRANDE,16541000,151040000000000000000000000000
100905000,10,BUENOS AIRES VDA HUERTA GRANDE,11591000,151040000000000000000000000000
100907000,10,EL LLANITO VDA HUERTA GRANDE,6116000,151040000000000000000000000000
100908000,10,LA MAMA VDA HUERTA GRANDE,9890000,151040000000000000000000000000
100909000,10,LA MANA VDA HUERTA GRANDE,11316000,151040000000000000000000000000
100910000,10,XXX VDA HUERTA GRANDE,10059000,151040000000000000000000000000
100910000,10,XXX VDA HUERTA GRANDE,10059000,151040000000000000000000000000
100911000,10,XXX VDA HUERTA GRANDE,36409000,151040000000000000000000000000
100912000,10,XXX VDA HUERTA GRANDE,36409000,151040000000000000000000000000
100913000,10,LA ESMERALDA VDA HUERTA GRANDE,5948000,151040000000000000000000000000
100914000,10,EL PALMAR VDA HUERTA GRANDE,9600000,151040000000000000000000000000
100915000,10,EL RECUERDO VDA HUERTA GRANDE,8216000,151040000000000000000000000000
100915000,10,EL RECUERDO VDA HUERTA GRANDE,8216000,151040000000000000000000000000
100916000,10,EL PULPITO VDA HUERTA GRANDE,2931000,151040000000000000000000000000
100917000,10,EL BOQUERON VDA HUERTA GRANDE,7336000,151040000000000000000000000000
100918000,10,EL PUERTO VDA HUERTA GRANDE,18335000,151040000000000000000000000000
100919000,10,EL GAQUE VDA HUERTA GRANDE,22760000,151040000000000000000000000000
100919000,10,EL GAQUE VDA HUERTA GRANDE,22760000,151040000000000000000000000000
100920000,10,EL GUAYABITO VDA HUERTA GRANDE,8383000,151040000000000000000000000000
100921000,10,EL RECUERDO VDA HUERTA GRANDE,7209000,151040000000000000000000000000
100922000,10,LA UNION VDA HUERTA GRANDE,63700000,151040000000000000000000000000
100923000,10,LA CUADRA VDA HUERTA GRANDE,5365000,151040000000000000000000000000
100924000,10,LA PRIMAVERA VDA HUERTA GRANDE,3700000,151040000000000000000000000000
100925000,10,BUENAVISTA VDA HUERTA GRANDE,4058000,151040000000000000000000000000
100929000,10,LOS MANZANOS VDA HUERTA GRANDE,606000,151040000000000000000000000000
100931000,10,PEDREGAL VDA  HUERTA GRANDE,1304000,151040000000000000000000000000
100931000,10,PEDREGAL VDA  HUERTA GRANDE,1304000,151040000000000000000000000000
100931000,10,PEDREGAL VDA  HUERTA GRANDE,1304000,151040000000000000000000000000
100931000,10,PEDREGAL VDA  HUERTA GRANDE,1304000,151040000000000000000000000000
100931000,10,PEDREGAL VDA  HUERTA GRANDE,1304000,151040000000000000000000000000
100932000,10,LA ESPERANZA VDA HUERTA GRANDE,8457000,151040000000000000000000000000
100933000,10,LA LOMITA VDA. HUERTA GRANDE,8718000,151040000000000000000000000000
100934000,10,EL RECUERDO VDA HUERTA GRANDE,2931000,151040000000000000000000000000
100935000,10,EL RECUERDO VDA HUERTA GRANDE,4191000,151040000000000000000000000000
100936000,10,EL PLACER VDA HUERTA GRANDE,906000,151040000000000000000000000000
100937000,10,EL EDEN VDA HUERTA GRANDE,3185000,151040000000000000000000000000
100938000,10,Lo 2 VDA HUERTA GRANDE,1547000,151040000000000000000000000000
100938000,10,Lo 2 VDA HUERTA GRANDE,1547000,151040000000000000000000000000
100940000,10,GIRAGUCIA VDA HUERTA GRANDE,5473000,151040000000000000000000000000
100941000,10,LOTE FIRAGUCIA VDA HUERTA GRANDE,1483000,151040000000000000000000000000
100941000,10,LOTE FIRAGUCIA VDA HUERTA GRANDE,1483000,151040000000000000000000000000
100942000,10,EL RECUERDO VDA HUERTA GRANDE,14668000,151040000000000000000000000000
100945000,10,EL PORVENIR VDA HUERTA GRANDE,18440000,151040000000000000000000000000
100946000,10,EL LAUREL VDA HUERTA GRANDE,16091000,151040000000000000000000000000
100946000,10,EL LAUREL VDA HUERTA GRANDE,16091000,151040000000000000000000000000
100947000,10,EL CIRUELO VDA HUERTA GRANDE,3049000,151040000000000000000000000000
100948000,10,EL PORVENIR VDA HUERTA GRANDE,6917000,151040000000000000000000000000
100949000,10,EL RECUERDO CDA HUERTA GRANDE,8267000,151040000000000000000000000000
100950000,10,BUENOS AIRES VDA HUERTA GRANDE,2262000,151040000000000000000000000000
100951000,10,CORRALEJA VDA HUERTA GRANDE,7323000,151040000000000000000000000000
100951000,10,CORRALEJA VDA HUERTA GRANDE,7323000,151040000000000000000000000000
100952000,10,XXX VDA HUERTA GRANDE,1714000,151040000000000000000000000000
100953000,10,SAN ISIDRO VDA HUERTA GRANDE,6036000,151040000000000000000000000000
100954000,10,EL RECUERDO VDA HUERTA GRANDE,2849000,151040000000000000000000000000
100955000,10,LA AZUCENA VDA HUERTA GRANDE,2766000,151040000000000000000000000000
100956000,10,EL REGALO VDA HUERTA GRANDE,2766000,151040000000000000000000000000
100957000,10,QUEBRADA HONDA VDA HUERTA GRANDE,2849000,151040000000000000000000000000
100958000,10,EL PORVENIR VDA HUERTA GRANDE,1381000,151040000000000000000000000000
100959000,10,DA FORTUNA VDA HUERTA GRANDE,1476000,151040000000000000000000000000
100959000,10,DA FORTUNA VDA HUERTA GRANDE,1476000,151040000000000000000000000000
100960000,10,LA ESPERANZA VDA HUERTA GRANDE,1660000,151040000000000000000000000000
100960000,10,LA ESPERANZA VDA HUERTA GRANDE,1660000,151040000000000000000000000000
100961000,10,LAS MERCEDES VDA HUERTA GRANDE,6181000,151040000000000000000000000000
100962000,10,EL RECUERDO VDA HUERTA GRANDE,5028000,151040000000000000000000000000
100963000,10,SANTA TERESA VDA HUERTA GRANDE,5919000,151040000000000000000000000000
100964000,10,EL RECUERDO VDA HUERTA GRANDE,2536000,151040000000000000000000000000
100964000,10,EL RECUERDO VDA HUERTA GRANDE,2536000,151040000000000000000000000000
100965000,10,SAN ANTONIO VDA HUERTA GRANDE,2536000,151040000000000000000000000000
100966000,10,BARRANQUILLA VDA HUERTA GRANDE,2536000,151040000000000000000000000000
100967000,10,LA ESPERANZA VDA HUERTA GRANDE,4317000,151040000000000000000000000000
100968000,10,EL CEDRO VDA HUERTA GRANDE,3640000,151040000000000000000000000000
100969000,10,LA PRIMAVERA VDA HUERTA GRANDE,5268000,151040000000000000000000000000
100970000,10,LOTE VDA HUERTA GRANDE,5663000,151040000000000000000000000000
100971000,10,LOS COLORADOS VDA HUERTA GRANDE,840000,151040000000000000000000000000
100972000,10,EL TRIUNFO VDA HUERTA GRANDE,24307000,151040000000000000000000000000
100973000,10,EL TESORO VDA HUERTA GRANDE,19428000,151040000000000000000000000000
100974000,10,EL RECUERDO VDA HUERTA GRANDE,25143000,151040000000000000000000000000
100975000,10,EL MORTINO VDA HUERTA GRANDE,28246000,151040000000000000000000000000
100976000,10,EL PINO VDA HUERTA GRANDE,9167000,151040000000000000000000000000
100976000,10,EL PINO VDA HUERTA GRANDE,9167000,151040000000000000000000000000
100976000,10,EL PINO VDA HUERTA GRANDE,9167000,151040000000000000000000000000
100977000,10,EL LLANITO VDA HUERTA GRANDE,1686000,151040000000000000000000000000
100977000,10,EL LLANITO VDA HUERTA GRANDE,1686000,151040000000000000000000000000
100978000,10,EL MORTINO VDA HUERTA GRANDE,2346000,151040000000000000000000000000
100979000,10,LA VILLA VDA HUERTA GRANDE,1591000,151040000000000000000000000000
100980000,10,EL REGALO VDA HUERTA GRANDE,2931000,151040000000000000000000000000
100981000,10,LA LAGUNA VDA HUERTA GRANDE,4586000,151040000000000000000000000000
100982000,10,EL TRIUNFO VDA HUERTA GRANDE,9167000,151040000000000000000000000000
100983000,10,EL ARRAYAN VDA HUERTA GRANDE,6238000,151040000000000000000000000000
100984000,10,LA LOMITA VDA HUERTA GRANDE,6760000,151040000000000000000000000000
100985000,10,SAN ISIDRO VDA HUERTA GRANDE,2722000,151040000000000000000000000000
100987000,10,XXX VDA HUERTA GRANDE,95000,151040000000000000000000000000
100988000,10,EL EUCALIPTO VDA HUERTA GRANDE,14629000,151040000000000000000000000000
100989000,10,VERDOLANDIA VDA HUERTA GRANDE,6288000,151040000000000000000000000000
100990000,10,EL RECUERDO VDA HUERTA GRANDE,1812000,151040000000000000000000000000
100990000,10,EL RECUERDO VDA HUERTA GRANDE,1812000,151040000000000000000000000000
100991000,10,EL PINO VDA HUERTA GRANDE,2583000,151040000000000000000000000000
100992000,10,EL RECUERDO VDA HUERTA GRANDE,3242000,151040000000000000000000000000
100993000,10,LA DESPENSA VDA HUERTA GRANDE,3744000,151040000000000000000000000000
100994000,10,XXX VDA HUERTA GRANDE,258000,151040000000000000000000000000
100995000,10,EL CUADRO VDA HUERTA GRANDE,4557000,151040000000000000000000000000
100996000,10,EL RECUERDO VDA HUERTA GRANDE,2449000,151040000000000000000000000000
100997000,10,EL RECUERDO VDA HUERTA GRANDE,3646000,151040000000000000000000000000
100998000,10,XXX VDA HUERTA GRANDE,1318000,151040000000000000000000000000
100999000,10,LA VILLITA VDA HUERTA GRANDE,6319000,151040000000000000000000000000
101000000,10,EL ALJIBE VDA HUERTA GRANDE,7428000,151040000000000000000000000000
101001000,10,EL DIAMANTE VDA HUERTA GRANDE,4072000,151040000000000000000000000000
101003000,10,XXX VDA HUERTA GRANDE,771000,151040000000000000000000000000
101004000,10,XXX VDA HUERTA GRANDE,83000,151040000000000000000000000000
101005000,10,Lo EL TUNO VDA HUERTA GRANDE,83000,151040000000000000000000000000
101006000,10,Lo LA PRADERA VDA HUERTA GRANDE,38000,151040000000000000000000000000
101006000,10,Lo LA PRADERA VDA HUERTA GRANDE,38000,151040000000000000000000000000
101007000,10,CAMPO DEPORTIVO VDA HUERTA GRANDE,1605000,151040000000000000000000000000
101008000,10,LOTE UNO VDA HUERTA GRANDE,5616000,151040000000000000000000000000
101009000,10,LA UNION VDA HUERTA GRANDE,10059000,151040000000000000000000000000
101010000,10,EL TRIUNFO VDA HUERTA GRANDE,9588000,151040000000000000000000000000
101011000,10,PROYECTO TEATINOS VDA HUERTA GRAND,8046000,151040000000000000000000000000
101012000,10,XXX VDA HUERTA GRANDE,40000,151040000000000000000000000000
101013000,10,Lo 1 VDA HUERTA GRANDE,283000,151040000000000000000000000000
101014000,10,LOTE No 2 VDA HUERTA GRANDE,1384000,151040000000000000000000000000
101015000,10,BUENAVISTA VDA HUERTA GRANDE,7335000,151040000000000000000000000000
101016000,10,EL PANTANO VDA HUERTA GRANDE,10478000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101017000,10,MATA REDONDA VDA HUERTA GRANDE,19681000,151040000000000000000000000000
101018000,10,SAN MARTIN VDA HUERTA GRANDE,8966000,151040000000000000000000000000
101019000,10,EL RUQUE VDA HUERTA GRANDE,9431000,151040000000000000000000000000
101020000,10,EL REGALO VDA HUERTA GRANDE,11002000,151040000000000000000000000000
101020000,10,EL REGALO VDA HUERTA GRANDE,11002000,151040000000000000000000000000
101020000,10,EL REGALO VDA HUERTA GRANDE,11002000,151040000000000000000000000000
101021000,10,EL MONTECITO VDA HUERTA GRANDE,51129000,151040000000000000000000000000
101023000,10,LA PRADERA Lo 2 VDA HUERTA GRANDE,6415000,151040000000000000000000000000
101024000,10,XXX VDA HUERTA GRANDE,25461000,151040000000000000000000000000
101025000,10,EL SECRETO VDA HUERTA GRANDE,471000,151040000000000000000000000000
101026000,10,EL RECUERDO VDA HUERTA GRANDE,420000,151040000000000000000000000000
101026000,10,EL RECUERDO VDA HUERTA GRANDE,420000,151040000000000000000000000000
101027000,10,EL PINO VDA HUERTA GRANDE,9221000,151040000000000000000000000000
101028000,10,XXX VDA HUERTA GRANDE,19698000,151040000000000000000000000000
101029000,10,XXX VDA HUERTA GRANDE,16448000,151040000000000000000000000000
101029000,10,XXX VDA HUERTA GRANDE,16448000,151040000000000000000000000000
101030000,10,XXX VAD HUERTA GRANDE,16448000,151040000000000000000000000000
101033000,10,LOTE EL REGALO VDA HUERTA GRANDE,1343000,151040000000000000000000000000
101034000,10,LA VEGA VDA HUERTA GRANDE,3436000,151040000000000000000000000000
101035000,10,EL TRIUNFO VDA HUERTA GRANDE,8381000,151040000000000000000000000000
101036000,10,LA JARDINERA VDA HUERTA GRANDE,681000,151040000000000000000000000000
101037000,10,LA GRANJA VDA HUERTA GRANDE,1510000,151040000000000000000000000000
101038000,10,EL TRIUNFO VDA HUERTA GRANDE,681000,151040000000000000000000000000
101038000,10,EL TRIUNFO VDA HUERTA GRANDE,681000,151040000000000000000000000000
